title,description_type,class_prob_human,class_prob_ai,class_prob_mixed,confidence_score_ai,confidence_score_human,confidence_score_mixed,confidence_score,predicted_class
owala_freesip_insulated_stainles,human_description,0.9982583254114066,0.001741674588593411,0.0,0.001741674588593411,0.9982583254114066,0.0,0.9982583254114066,human
owala_freesip_insulated_stainles,llm_description,0.0,1.0,0.0,1.0,0.0,0.0,1.0,ai
cute_ballet_dance_bag_kidstutu_d,llm_description,0.0,1.0,0.0,1.0,0.0,0.0,1.0,ai
ttolbi_door_leg_stretcher_stretc,human_description,0.9985006054406603,0.001499394559339742,0.0,0.001499394559339742,0.9985006054406603,0.0,0.9985006054406603,human
ttolbi_door_leg_stretcher_stretc,llm_description,0.0,1.0,0.0,1.0,0.0,0.0,1.0,ai
rayban_rb2180_round_sunglasses,human_description,0.9921330482742838,0.007866951725716127,0.0,0.007866951725716127,0.9921330482742838,0.0,0.9921330482742838,human
rayban_rb2180_round_sunglasses,llm_description,0.0,1.0,0.0,1.0,0.0,0.0,1.0,ai
3pack_italy_travel_power_adapter,human_description,0.9610148666808178,0.03894066352106645,4.446979811567727e-05,0.03894066352106645,0.9610148666808178,4.446979811567727e-05,0.9610148666808178,human
3pack_italy_travel_power_adapter,llm_description,0.5723569834772966,0.4270133194617459,0.0006296970609574133,0.4270133194617459,0.5723569834772966,0.0006296970609574133,0.5723569834772966,human
sleep_headphones_3d_sleep_mask_b,human_description,0.8943069207330716,0.10529038637869886,0.00040269288822956256,0.10529038637869886,0.8943069207330716,0.00040269288822956256,0.8943069207330716,human
sleep_headphones_3d_sleep_mask_b,llm_description,0.0,0.9997827195783268,0.00021728042167326115,0.9997827195783268,0.0,0.00021728042167326115,0.9997827195783268,ai
upgradedkizjorya_dance_mat_for_k,human_description,0.0,1.0,0.0,1.0,0.0,0.0,1.0,ai
upgradedkizjorya_dance_mat_for_k,llm_description,0.0,0.9990739025745509,0.0009260974254491572,0.9990739025745509,0.0,0.0009260974254491572,0.9990739025745509,ai
bakugan_battle_arena_with_exclus,human_description,0.9010175720684507,0.09898242793154934,0.0,0.09898242793154934,0.9010175720684507,0.0,0.9010175720684507,human
bakugan_battle_arena_with_exclus,llm_description,0.23882809434538077,0.7594497972707852,0.0017221083838339798,0.7594497972707852,0.23882809434538077,0.0017221083838339798,0.7594497972707852,ai
darkecho_gaming_office_chair_wit,human_description,0.9886619548292076,0.011338045170792403,0.0,0.011338045170792403,0.9886619548292076,0.0,0.9886619548292076,human
darkecho_gaming_office_chair_wit,llm_description,0.7645096639578299,0.2346529760597409,0.0008373599824291676,0.2346529760597409,0.7645096639578299,0.0008373599824291676,0.7645096639578299,human
heytoo_9inch_glitter_women_handh,human_description,0.949308692707372,0.05064575407421247,4.555321841548792e-05,0.05064575407421247,0.949308692707372,4.555321841548792e-05,0.949308692707372,human
heytoo_9inch_glitter_women_handh,llm_description,0.41845913950461455,0.5801505800391998,0.0013902804561854666,0.5801505800391998,0.41845913950461455,0.0013902804561854666,0.5801505800391998,ai
hasbro_gaming_taboo_kids_vs_pare,human_description,0.9838739042061028,0.016126095793897226,0.0,0.016126095793897226,0.9838739042061028,0.0,0.9838739042061028,human
hasbro_gaming_taboo_kids_vs_pare,llm_description,0.0,1.0,0.0,1.0,0.0,0.0,1.0,ai
bingopaw_playpen_welded_wire_dog,human_description,0.9983064321017523,0.0016935678982476757,0.0,0.0016935678982476757,0.9983064321017523,0.0,0.9983064321017523,human
bingopaw_playpen_welded_wire_dog,llm_description,0.5722330910443549,0.42761860816949543,0.00014830078614973524,0.42761860816949543,0.5722330910443549,0.00014830078614973524,0.5722330910443549,human
bissell_crosswave_cordless_max_a,human_description,0.9923160904814304,0.007683909518569521,0.0,0.007683909518569521,0.9923160904814304,0.0,0.9923160904814304,human
bissell_crosswave_cordless_max_a,llm_description,0.5694165541536163,0.4211254960283465,0.00945794981803727,0.4211254960283465,0.5694165541536163,0.00945794981803727,0.5694165541536163,human
suclain_set_of_12_christmas_nati,human_description,0.99153255582052,0.008467444179479929,0.0,0.008467444179479929,0.99153255582052,0.0,0.99153255582052,human
